S2B_MSIL2A_20250514T181919_N0511_R127_T11SQA_20250514T222401.SAFE	geography'SRID=4326;POLYGON ((-114.75206945697533 37.02528430302893, -114.78052649213596 36.03617591535172, -113.56341398032555 36.007451011934776, -113.51941449107781 36.995510653879045, -114.75206945697533 37.02528430302893))'
S2A_MSIL2A_20250421T182811_N0511_R127_T11SQA_20250422T022354.SAFE	geography'SRID=4326;POLYGON ((-114.75206945697533 37.02528430302893, -114.78052649213596 36.03617591535172, -113.56341398032555 36.007451011934776, -113.51941449107781 36.995510653879045, -114.75206945697533 37.02528430302893))'
S2C_MSIL2A_20250419T181941_N0511_R127_T11SQA_20250419T230514.SAFE	geography'SRID=4326;POLYGON ((-114.75206945697533 37.02528430302893, -114.78052649213596 36.03617591535172, -113.56341398032555 36.007451011934776, -113.51941449107781 36.995510653879045, -114.75206945697533 37.02528430302893))'
S2C_MSIL2A_20250409T181941_N0511_R127_T11SQA_20250409T232303.SAFE	geography'SRID=4326;POLYGON ((-114.75206945697533 37.02528430302893, -114.78052649213596 36.03617591535172, -113.56341398032555 36.007451011934776, -113.51941449107781 36.995510653879045, -114.75206945697533 37.02528430302893))'
S2A_MSIL2A_20250401T182811_N0511_R127_T11SQA_20250402T024513.SAFE	geography'SRID=4326;POLYGON ((-114.75206945697533 37.02528430302893, -114.78052649213596 36.03617591535172, -113.56341398032555 36.007451011934776, -113.51941449107781 36.995510653879045, -114.75206945697533 37.02528430302893))'
S2C_MSIL2A_20250330T182001_N0511_R127_T11SQA_20250330T234012.SAFE	geography'SRID=4326;POLYGON ((-114.75206945697533 37.02528430302893, -114.78052649213596 36.03617591535172, -113.56341398032555 36.007451011934776, -113.51941449107781 36.995510653879045, -114.75206945697533 37.02528430302893))'
S2B_MSIL2A_20250325T181919_N0511_R127_T11SQA_20250325T221340.SAFE	geography'SRID=4326;POLYGON ((-114.75206945697533 37.02528430302893, -114.78052649213596 36.03617591535172, -113.56341398032555 36.007451011934776, -113.51941449107781 36.995510653879045, -114.75206945697533 37.02528430302893))'
S2B_MSIL2A_20250315T182029_N0511_R127_T11SQA_20250315T232133.SAFE	geography'SRID=4326;POLYGON ((-114.75206945697533 37.02528430302893, -114.78052649213596 36.03617591535172, -113.56341398032555 36.007451011934776, -113.51941449107781 36.995510653879045, -114.75206945697533 37.02528430302893))'
S2C_MSIL2A_20250310T182211_N0511_R127_T11SQA_20250311T070300.SAFE	geography'SRID=4326;POLYGON ((-114.75206945697533 37.02528430302893, -114.78052649213596 36.03617591535172, -113.56341398032555 36.007451011934776, -113.51941449107781 36.995510653879045, -114.75206945697533 37.02528430302893))'
S2C_MSIL2A_20250218T182441_N0511_R127_T11SQA_20250218T215611.SAFE	geography'SRID=4326;POLYGON ((-114.75206945697533 37.02528430302893, -114.78052649213596 36.03617591535172, -113.56341398032555 36.007451011934776, -113.51941449107781 36.995510653879045, -114.75206945697533 37.02528430302893))'
S2C_MSIL2A_20250208T182551_N0511_R127_T11SQA_20250208T210508.SAFE	geography'SRID=4326;POLYGON ((-114.75206945697533 37.02528430302893, -114.78052649213596 36.03617591535172, -113.56341398032555 36.007451011934776, -113.51941449107781 36.995510653879045, -114.75206945697533 37.02528430302893))'
S2B_MSIL2A_20250124T182549_N0511_R127_T11SQA_20250124T222220.SAFE	geography'SRID=4326;POLYGON ((-114.75206945697533 37.02528430302893, -114.78052649213596 36.03617591535172, -113.56341398032555 36.007451011934776, -113.51941449107781 36.995510653879045, -114.75206945697533 37.02528430302893))'
S2A_MSIL2A_20250119T182701_N0511_R127_T11SQA_20250119T214148.SAFE	geography'SRID=4326;POLYGON ((-114.75206945697533 37.02528430302893, -114.78052649213596 36.03617591535172, -113.56341398032555 36.007451011934776, -113.51941449107781 36.995510653879045, -114.75206945697533 37.02528430302893))'
S2B_MSIL2A_20250114T182619_N0511_R127_T11SQA_20250114T231932.SAFE	geography'SRID=4326;POLYGON ((-114.75206945697533 37.02528430302893, -114.78052649213596 36.03617591535172, -113.56341398032555 36.007451011934776, -113.51941449107781 36.995510653879045, -114.75206945697533 37.02528430302893))'
